ENTITY_CD,ENTITY_NAME,County,District Code,District Name,ACC_YEAR,ACCOUNTABILITYMEASURE,ACC_NAME
421800010015,HUNTINGTON K-8 SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level Science,Migrant
421800010018,DR KING ELEMENTARY SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
421800010020,DANFORTH MIDDLE SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level Science,Migrant
421800010021,FRANKLIN ELEMENTARY SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level Science,Migrant
421800010025,HUGHES ELEMENTARY SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
421800010025,HUGHES ELEMENTARY SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level Science,Migrant
421800010028,SEYMOUR DUAL LANGUAGE ACADEMY,42,1800,Syracuse City SD,2015,Elementary/Middle-Level Science,Asian or Native Hawaiian/Other Pacific Islander
421800010028,SEYMOUR DUAL LANGUAGE ACADEMY,42,1800,Syracuse City SD,2015,Elementary/Middle-Level Science,Migrant
421800010031,HURLBUT W SMITH K-8 SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level Science,Migrant
421800010041,DELAWARE ACADEMY,42,1800,Syracuse City SD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
421800010041,DELAWARE ACADEMY,42,1800,Syracuse City SD,2015,Elementary/Middle-Level Science,Asian or Native Hawaiian/Other Pacific Islander
421800010041,DELAWARE ACADEMY,42,1800,Syracuse City SD,2015,Elementary/Middle-Level Science,Migrant
421800010042,MCKINLEY-BRIGHTON ELEMENTARY SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level Science,Asian or Native Hawaiian/Other Pacific Islander
421800010042,MCKINLEY-BRIGHTON ELEMENTARY SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level Science,Limited English Proficient
421800010042,MCKINLEY-BRIGHTON ELEMENTARY SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level Science,Migrant
421800010043,WEBSTER ELEMENTARY SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level Science,Migrant
421800010048,LINCOLN MIDDLE SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level Science,Migrant
421800010058,EXPEDITIONARY LEARNING MIDDLE SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level Science,Limited English Proficient
421800010058,EXPEDITIONARY LEARNING MIDDLE SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level Science,Migrant
421800010060,WESTSIDE ACADEMY AT BLODGETT,42,1800,Syracuse City SD,2015,Elementary/Middle-Level Science,Migrant
421800860845,SOUTHSIDE ACADEMY CHARTER SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
421800860845,SOUTHSIDE ACADEMY CHARTER SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level Science,Asian or Native Hawaiian/Other Pacific Islander
421800860845,SOUTHSIDE ACADEMY CHARTER SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level Science,Limited English Proficient
421800860845,SOUTHSIDE ACADEMY CHARTER SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level Science,Migrant
421800860845,SOUTHSIDE ACADEMY CHARTER SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level Science,Multiracial
421800860854,SYRACUSE ACADEMY OF SCIENCE CHARTER SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level Science,Migrant
421902040000,TULLY CENTRAL SCHOOL DISTRICT,42,1902,Tully CSD,2015,Elementary/Middle-Level Science,Migrant
421902040001,TULLY JUNIOR-SENIOR HIGH SCHOOL,42,1902,Tully CSD,2015,Elementary/Middle-Level Science,Asian or Native Hawaiian/Other Pacific Islander
421902040001,TULLY JUNIOR-SENIOR HIGH SCHOOL,42,1902,Tully CSD,2015,Elementary/Middle-Level Science,Migrant
421902040002,TULLY ELEMENTARY SCHOOL,42,1902,Tully CSD,2015,Elementary/Middle-Level Science,Black or African American
421902040002,TULLY ELEMENTARY SCHOOL,42,1902,Tully CSD,2015,Elementary/Middle-Level Science,Hispanic or Latino
421902040002,TULLY ELEMENTARY SCHOOL,42,1902,Tully CSD,2015,Elementary/Middle-Level Science,Migrant
421902040002,TULLY ELEMENTARY SCHOOL,42,1902,Tully CSD,2015,Elementary/Middle-Level Science,Multiracial
420101060000,WEST GENESEE CENTRAL SCHOOL DISTRICT,42,0101,West Genessee CSD,2015,High School ELA,Migrant
420101060009,WEST GENESEE SENIOR HIGH SCHOOL,42,0101,West Genessee CSD,2015,High School ELA,Migrant
420303060000,NORTH SYRACUSE CENTRAL SCHOOL DISTRICT,42,0303,North Syracuse CSD,2015,High School ELA,Migrant
420303060014,CICERO-NORTH SYRACUSE HIGH SCHOOL,42,0303,North Syracuse CSD,2015,High School ELA,Migrant
420401060000,EAST SYRACUSE-MINOA CENTRAL SCHOOL DISTRICT,42,0401,East Syracuse-Minoa CSD,2015,High School ELA,Migrant
420401060005,EAST SYRACUSE-MINOA CENTRAL HIGH SCHOOL,42,0401,East Syracuse-Minoa CSD,2015,High School ELA,Migrant
420411060000,JAMESVILLE-DEWITT CENTRAL SCHOOL DISTRICT,42,0411,Jamesville-Dewitt CSD,2015,High School ELA,Migrant
420411060006,JAMESVILLE-DEWITT HIGH SCHOOL,42,0411,Jamesville-Dewitt CSD,2015,High School ELA,Migrant
420501060000,JORDAN-ELBRIDGE CENTRAL SCHOOL DISTRICT,42,0501,Jordan-Elbridge CSD,2015,High School ELA,Asian or Native Hawaiian/Other Pacific Islander
420501060000,JORDAN-ELBRIDGE CENTRAL SCHOOL DISTRICT,42,0501,Jordan-Elbridge CSD,2015,High School ELA,Hispanic or Latino
420501060000,JORDAN-ELBRIDGE CENTRAL SCHOOL DISTRICT,42,0501,Jordan-Elbridge CSD,2015,High School ELA,Limited English Proficient
420501060000,JORDAN-ELBRIDGE CENTRAL SCHOOL DISTRICT,42,0501,Jordan-Elbridge CSD,2015,High School ELA,Migrant
420501060000,JORDAN-ELBRIDGE CENTRAL SCHOOL DISTRICT,42,0501,Jordan-Elbridge CSD,2015,High School ELA,Multiracial
420501060003,JORDAN-ELBRIDGE HIGH SCHOOL,42,0501,Jordan-Elbridge CSD,2015,High School ELA,Asian or Native Hawaiian/Other Pacific Islander
420501060003,JORDAN-ELBRIDGE HIGH SCHOOL,42,0501,Jordan-Elbridge CSD,2015,High School ELA,Hispanic or Latino
420501060003,JORDAN-ELBRIDGE HIGH SCHOOL,42,0501,Jordan-Elbridge CSD,2015,High School ELA,Limited English Proficient
420501060003,JORDAN-ELBRIDGE HIGH SCHOOL,42,0501,Jordan-Elbridge CSD,2015,High School ELA,Migrant
420501060003,JORDAN-ELBRIDGE HIGH SCHOOL,42,0501,Jordan-Elbridge CSD,2015,High School ELA,Multiracial
420601040000,FABIUS-POMPEY CENTRAL SCHOOL DISTRICT,42,0601,Fabius-Pompey CSD,2015,High School ELA,American Indian or Alaska Native
420601040000,FABIUS-POMPEY CENTRAL SCHOOL DISTRICT,42,0601,Fabius-Pompey CSD,2015,High School ELA,Asian or Native Hawaiian/Other Pacific Islander
420601040000,FABIUS-POMPEY CENTRAL SCHOOL DISTRICT,42,0601,Fabius-Pompey CSD,2015,High School ELA,Black or African American
420601040000,FABIUS-POMPEY CENTRAL SCHOOL DISTRICT,42,0601,Fabius-Pompey CSD,2015,High School ELA,Hispanic or Latino
420601040000,FABIUS-POMPEY CENTRAL SCHOOL DISTRICT,42,0601,Fabius-Pompey CSD,2015,High School ELA,Limited English Proficient
420601040000,FABIUS-POMPEY CENTRAL SCHOOL DISTRICT,42,0601,Fabius-Pompey CSD,2015,High School ELA,Migrant
420601040000,FABIUS-POMPEY CENTRAL SCHOOL DISTRICT,42,0601,Fabius-Pompey CSD,2015,High School ELA,Multiracial
420601040000,FABIUS-POMPEY CENTRAL SCHOOL DISTRICT,42,0601,Fabius-Pompey CSD,2015,High School ELA,Not White
420601040003,FABIUS-POMPEY MIDDLE SCHOOL HIGH SCHOOL,42,0601,Fabius-Pompey CSD,2015,High School ELA,American Indian or Alaska Native
420601040003,FABIUS-POMPEY MIDDLE SCHOOL HIGH SCHOOL,42,0601,Fabius-Pompey CSD,2015,High School ELA,Asian or Native Hawaiian/Other Pacific Islander
420601040003,FABIUS-POMPEY MIDDLE SCHOOL HIGH SCHOOL,42,0601,Fabius-Pompey CSD,2015,High School ELA,Black or African American
420601040003,FABIUS-POMPEY MIDDLE SCHOOL HIGH SCHOOL,42,0601,Fabius-Pompey CSD,2015,High School ELA,Hispanic or Latino
420601040003,FABIUS-POMPEY MIDDLE SCHOOL HIGH SCHOOL,42,0601,Fabius-Pompey CSD,2015,High School ELA,Limited English Proficient
420601040003,FABIUS-POMPEY MIDDLE SCHOOL HIGH SCHOOL,42,0601,Fabius-Pompey CSD,2015,High School ELA,Migrant
420601040003,FABIUS-POMPEY MIDDLE SCHOOL HIGH SCHOOL,42,0601,Fabius-Pompey CSD,2015,High School ELA,Multiracial
420601040003,FABIUS-POMPEY MIDDLE SCHOOL HIGH SCHOOL,42,0601,Fabius-Pompey CSD,2015,High School ELA,Not White
420701060000,WESTHILL CENTRAL SCHOOL DISTRICT,42,0701,Westhill CSD,2015,High School ELA,Limited English Proficient
420701060000,WESTHILL CENTRAL SCHOOL DISTRICT,42,0701,Westhill CSD,2015,High School ELA,Migrant
420701060001,WESTHILL HIGH SCHOOL,42,0701,Westhill CSD,2015,High School ELA,Limited English Proficient
420701060001,WESTHILL HIGH SCHOOL,42,0701,Westhill CSD,2015,High School ELA,Migrant
420702030000,SOLVAY UNION FREE SCHOOL DISTRICT,42,0702,Solvay UFSD,2015,High School ELA,Migrant
420702030004,SOLVAY HIGH SCHOOL,42,0702,Solvay UFSD,2015,High School ELA,Migrant
420807040000,LAFAYETTE CENTRAL SCHOOL DISTRICT,42,0807,Lafayette CSD,2015,High School ELA,Asian or Native Hawaiian/Other Pacific Islander
420807040000,LAFAYETTE CENTRAL SCHOOL DISTRICT,42,0807,Lafayette CSD,2015,High School ELA,Black or African American
420807040000,LAFAYETTE CENTRAL SCHOOL DISTRICT,42,0807,Lafayette CSD,2015,High School ELA,Hispanic or Latino
420807040000,LAFAYETTE CENTRAL SCHOOL DISTRICT,42,0807,Lafayette CSD,2015,High School ELA,Limited English Proficient
420807040000,LAFAYETTE CENTRAL SCHOOL DISTRICT,42,0807,Lafayette CSD,2015,High School ELA,Migrant
420807040000,LAFAYETTE CENTRAL SCHOOL DISTRICT,42,0807,Lafayette CSD,2015,High School ELA,Multiracial
420807040003,LA FAYETTE JUNIOR-SENIOR HIGH SCHOOL,42,0807,Lafayette CSD,2015,High School ELA,Asian or Native Hawaiian/Other Pacific Islander
420807040003,LA FAYETTE JUNIOR-SENIOR HIGH SCHOOL,42,0807,Lafayette CSD,2015,High School ELA,Black or African American
420807040003,LA FAYETTE JUNIOR-SENIOR HIGH SCHOOL,42,0807,Lafayette CSD,2015,High School ELA,Hispanic or Latino
420807040003,LA FAYETTE JUNIOR-SENIOR HIGH SCHOOL,42,0807,Lafayette CSD,2015,High School ELA,Limited English Proficient
420807040003,LA FAYETTE JUNIOR-SENIOR HIGH SCHOOL,42,0807,Lafayette CSD,2015,High School ELA,Migrant
420807040003,LA FAYETTE JUNIOR-SENIOR HIGH SCHOOL,42,0807,Lafayette CSD,2015,High School ELA,Multiracial
420901060000,BALDWINSVILLE CENTRAL SCHOOL DISTRICT,42,0901,Baldwinsville CSD,2015,High School ELA,Migrant
420901060007,CHARLES W BAKER HIGH SCHOOL,42,0901,Baldwinsville CSD,2015,High School ELA,Migrant
421001060000,FAYETTEVILLE-MANLIUS CENTRAL SCHOOL DISTRICT,42,1001,Fayetteville-Manlius CSD,2015,High School ELA,Migrant
421001060002,FAYETTEVILLE-MANLIUS SENIOR HIGH SCHOOL,42,1001,Fayetteville-Manlius CSD,2015,High School ELA,Migrant
421101060000,MARCELLUS CENTRAL SCHOOL DISTRICT,42,1101,Marcellus CSD,2015,High School ELA,American Indian or Alaska Native
421101060000,MARCELLUS CENTRAL SCHOOL DISTRICT,42,1101,Marcellus CSD,2015,High School ELA,Black or African American
421101060000,MARCELLUS CENTRAL SCHOOL DISTRICT,42,1101,Marcellus CSD,2015,High School ELA,Limited English Proficient
421101060000,MARCELLUS CENTRAL SCHOOL DISTRICT,42,1101,Marcellus CSD,2015,High School ELA,Migrant
421101060000,MARCELLUS CENTRAL SCHOOL DISTRICT,42,1101,Marcellus CSD,2015,High School ELA,Multiracial
421101060003,MARCELLUS HIGH SCHOOL,42,1101,Marcellus CSD,2015,High School ELA,American Indian or Alaska Native
421101060003,MARCELLUS HIGH SCHOOL,42,1101,Marcellus CSD,2015,High School ELA,Black or African American
421101060003,MARCELLUS HIGH SCHOOL,42,1101,Marcellus CSD,2015,High School ELA,Limited English Proficient
421101060003,MARCELLUS HIGH SCHOOL,42,1101,Marcellus CSD,2015,High School ELA,Migrant
421101060003,MARCELLUS HIGH SCHOOL,42,1101,Marcellus CSD,2015,High School ELA,Multiracial
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,High School ELA,All Students
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,High School ELA,General Education
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,High School ELA,Students with Disabilities
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,High School ELA,American Indian or Alaska Native
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,High School ELA,Asian or Native Hawaiian/Other Pacific Islander
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,High School ELA,Black or African American
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,High School ELA,Hispanic or Latino
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,High School ELA,White
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,High School ELA,Female
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,High School ELA,Male
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,High School ELA,English Proficient
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,High School ELA,Limited English Proficient
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,High School ELA,Economically Disadvantaged
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,High School ELA,Not Economically Disadvantaged
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,High School ELA,Migrant
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,High School ELA,Not Migrant
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,High School ELA,Multiracial
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,High School ELA,Not American Indian or Alaska Native
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,High School ELA,Not Asian or Pacific Islander
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,High School ELA,Not Black or African American
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,High School ELA,Not Hispanic or Latino
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,High School ELA,Not White
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,High School ELA,Not Multiracial
421201040000,ONONDAGA CENTRAL SCHOOL DISTRICT,42,1201,Onondaga CSD,2015,High School ELA,Asian or Native Hawaiian/Other Pacific Islander
421201040000,ONONDAGA CENTRAL SCHOOL DISTRICT,42,1201,Onondaga CSD,2015,High School ELA,Hispanic or Latino
421201040000,ONONDAGA CENTRAL SCHOOL DISTRICT,42,1201,Onondaga CSD,2015,High School ELA,Limited English Proficient
421201040000,ONONDAGA CENTRAL SCHOOL DISTRICT,42,1201,Onondaga CSD,2015,High School ELA,Migrant
421201040003,ONONDAGA SENIOR HIGH SCHOOL,42,1201,Onondaga CSD,2015,High School ELA,Asian or Native Hawaiian/Other Pacific Islander
421201040003,ONONDAGA SENIOR HIGH SCHOOL,42,1201,Onondaga CSD,2015,High School ELA,Hispanic or Latino
421201040003,ONONDAGA SENIOR HIGH SCHOOL,42,1201,Onondaga CSD,2015,High School ELA,Limited English Proficient
421201040003,ONONDAGA SENIOR HIGH SCHOOL,42,1201,Onondaga CSD,2015,High School ELA,Migrant
421501060000,LIVERPOOL CENTRAL SCHOOL DISTRICT,42,1501,Liverpool CSD,2015,High School ELA,Migrant
421501060011,LIVERPOOL HIGH SCHOOL,42,1501,Liverpool CSD,2015,High School ELA,Migrant
421601060000,SKANEATELES CENTRAL SCHOOL DISTRICT,42,1601,Skaneateles CSD,2015,High School ELA,American Indian or Alaska Native
421601060000,SKANEATELES CENTRAL SCHOOL DISTRICT,42,1601,Skaneateles CSD,2015,High School ELA,Black or African American
421601060000,SKANEATELES CENTRAL SCHOOL DISTRICT,42,1601,Skaneateles CSD,2015,High School ELA,Limited English Proficient
421601060000,SKANEATELES CENTRAL SCHOOL DISTRICT,42,1601,Skaneateles CSD,2015,High School ELA,Migrant
421601060000,SKANEATELES CENTRAL SCHOOL DISTRICT,42,1601,Skaneateles CSD,2015,High School ELA,Multiracial
421601060002,SKANEATELES SENIOR HIGH SCHOOL,42,1601,Skaneateles CSD,2015,High School ELA,American Indian or Alaska Native
421601060002,SKANEATELES SENIOR HIGH SCHOOL,42,1601,Skaneateles CSD,2015,High School ELA,Black or African American
421601060002,SKANEATELES SENIOR HIGH SCHOOL,42,1601,Skaneateles CSD,2015,High School ELA,Limited English Proficient
421601060002,SKANEATELES SENIOR HIGH SCHOOL,42,1601,Skaneateles CSD,2015,High School ELA,Migrant
421601060002,SKANEATELES SENIOR HIGH SCHOOL,42,1601,Skaneateles CSD,2015,High School ELA,Multiracial
421800010033,CORCORAN HIGH SCHOOL,42,1800,Syracuse City SD,2015,High School ELA,Migrant
421800010047,INSTITUTE OF TECHNOLOGY AT SYRACUSE CENTRAL,42,1800,Syracuse City SD,2015,High School ELA,Migrant
421800010049,FOWLER HIGH SCHOOL,42,1800,Syracuse City SD,2015,High School ELA,Migrant
421800010071,PUBLIC SERVICE LEADERSHIP ACADEMY AT FOWLER,42,1800,Syracuse City SD,2015,High School ELA,All Students
421800010071,PUBLIC SERVICE LEADERSHIP ACADEMY AT FOWLER,42,1800,Syracuse City SD,2015,High School ELA,Students with Disabilities
421800010071,PUBLIC SERVICE LEADERSHIP ACADEMY AT FOWLER,42,1800,Syracuse City SD,2015,High School ELA,American Indian or Alaska Native
421800010071,PUBLIC SERVICE LEADERSHIP ACADEMY AT FOWLER,42,1800,Syracuse City SD,2015,High School ELA,Asian or Native Hawaiian/Other Pacific Islander
421800010071,PUBLIC SERVICE LEADERSHIP ACADEMY AT FOWLER,42,1800,Syracuse City SD,2015,High School ELA,Black or African American
421800010071,PUBLIC SERVICE LEADERSHIP ACADEMY AT FOWLER,42,1800,Syracuse City SD,2015,High School ELA,Hispanic or Latino
421800010071,PUBLIC SERVICE LEADERSHIP ACADEMY AT FOWLER,42,1800,Syracuse City SD,2015,High School ELA,White
421800010071,PUBLIC SERVICE LEADERSHIP ACADEMY AT FOWLER,42,1800,Syracuse City SD,2015,High School ELA,Limited English Proficient
421800010071,PUBLIC SERVICE LEADERSHIP ACADEMY AT FOWLER,42,1800,Syracuse City SD,2015,High School ELA,Economically Disadvantaged
421800010071,PUBLIC SERVICE LEADERSHIP ACADEMY AT FOWLER,42,1800,Syracuse City SD,2015,High School ELA,Multiracial
421800860854,SYRACUSE ACADEMY OF SCIENCE CHARTER SCHOOL,42,1800,Syracuse City SD,2015,High School ELA,American Indian or Alaska Native
421800860854,SYRACUSE ACADEMY OF SCIENCE CHARTER SCHOOL,42,1800,Syracuse City SD,2015,High School ELA,Migrant
421902040000,TULLY CENTRAL SCHOOL DISTRICT,42,1902,Tully CSD,2015,High School ELA,American Indian or Alaska Native
421902040000,TULLY CENTRAL SCHOOL DISTRICT,42,1902,Tully CSD,2015,High School ELA,Limited English Proficient
421902040000,TULLY CENTRAL SCHOOL DISTRICT,42,1902,Tully CSD,2015,High School ELA,Migrant
421902040000,TULLY CENTRAL SCHOOL DISTRICT,42,1902,Tully CSD,2015,High School ELA,Multiracial
421902040001,TULLY JUNIOR-SENIOR HIGH SCHOOL,42,1902,Tully CSD,2015,High School ELA,American Indian or Alaska Native
421902040001,TULLY JUNIOR-SENIOR HIGH SCHOOL,42,1902,Tully CSD,2015,High School ELA,Limited English Proficient
421902040001,TULLY JUNIOR-SENIOR HIGH SCHOOL,42,1902,Tully CSD,2015,High School ELA,Migrant
421902040001,TULLY JUNIOR-SENIOR HIGH SCHOOL,42,1902,Tully CSD,2015,High School ELA,Multiracial
420101060000,WEST GENESEE CENTRAL SCHOOL DISTRICT,42,0101,West Genessee CSD,2015,High School MATH,Migrant
420101060009,WEST GENESEE SENIOR HIGH SCHOOL,42,0101,West Genessee CSD,2015,High School MATH,Migrant
420303060000,NORTH SYRACUSE CENTRAL SCHOOL DISTRICT,42,0303,North Syracuse CSD,2015,High School MATH,Migrant
420303060014,CICERO-NORTH SYRACUSE HIGH SCHOOL,42,0303,North Syracuse CSD,2015,High School MATH,Migrant
420401060000,EAST SYRACUSE-MINOA CENTRAL SCHOOL DISTRICT,42,0401,East Syracuse-Minoa CSD,2015,High School MATH,Migrant
420401060005,EAST SYRACUSE-MINOA CENTRAL HIGH SCHOOL,42,0401,East Syracuse-Minoa CSD,2015,High School MATH,Migrant
420411060000,JAMESVILLE-DEWITT CENTRAL SCHOOL DISTRICT,42,0411,Jamesville-Dewitt CSD,2015,High School MATH,Migrant
420411060006,JAMESVILLE-DEWITT HIGH SCHOOL,42,0411,Jamesville-Dewitt CSD,2015,High School MATH,Migrant
420501060000,JORDAN-ELBRIDGE CENTRAL SCHOOL DISTRICT,42,0501,Jordan-Elbridge CSD,2015,High School MATH,Asian or Native Hawaiian/Other Pacific Islander
420501060000,JORDAN-ELBRIDGE CENTRAL SCHOOL DISTRICT,42,0501,Jordan-Elbridge CSD,2015,High School MATH,Hispanic or Latino
420501060000,JORDAN-ELBRIDGE CENTRAL SCHOOL DISTRICT,42,0501,Jordan-Elbridge CSD,2015,High School MATH,Limited English Proficient
420501060000,JORDAN-ELBRIDGE CENTRAL SCHOOL DISTRICT,42,0501,Jordan-Elbridge CSD,2015,High School MATH,Migrant
420501060000,JORDAN-ELBRIDGE CENTRAL SCHOOL DISTRICT,42,0501,Jordan-Elbridge CSD,2015,High School MATH,Multiracial
420501060003,JORDAN-ELBRIDGE HIGH SCHOOL,42,0501,Jordan-Elbridge CSD,2015,High School MATH,Asian or Native Hawaiian/Other Pacific Islander
420501060003,JORDAN-ELBRIDGE HIGH SCHOOL,42,0501,Jordan-Elbridge CSD,2015,High School MATH,Hispanic or Latino
420501060003,JORDAN-ELBRIDGE HIGH SCHOOL,42,0501,Jordan-Elbridge CSD,2015,High School MATH,Limited English Proficient
420501060003,JORDAN-ELBRIDGE HIGH SCHOOL,42,0501,Jordan-Elbridge CSD,2015,High School MATH,Migrant
420501060003,JORDAN-ELBRIDGE HIGH SCHOOL,42,0501,Jordan-Elbridge CSD,2015,High School MATH,Multiracial
420601040000,FABIUS-POMPEY CENTRAL SCHOOL DISTRICT,42,0601,Fabius-Pompey CSD,2015,High School MATH,American Indian or Alaska Native
420601040000,FABIUS-POMPEY CENTRAL SCHOOL DISTRICT,42,0601,Fabius-Pompey CSD,2015,High School MATH,Asian or Native Hawaiian/Other Pacific Islander
420601040000,FABIUS-POMPEY CENTRAL SCHOOL DISTRICT,42,0601,Fabius-Pompey CSD,2015,High School MATH,Black or African American
420601040000,FABIUS-POMPEY CENTRAL SCHOOL DISTRICT,42,0601,Fabius-Pompey CSD,2015,High School MATH,Hispanic or Latino
420601040000,FABIUS-POMPEY CENTRAL SCHOOL DISTRICT,42,0601,Fabius-Pompey CSD,2015,High School MATH,Limited English Proficient
420601040000,FABIUS-POMPEY CENTRAL SCHOOL DISTRICT,42,0601,Fabius-Pompey CSD,2015,High School MATH,Migrant
420601040000,FABIUS-POMPEY CENTRAL SCHOOL DISTRICT,42,0601,Fabius-Pompey CSD,2015,High School MATH,Multiracial
420601040000,FABIUS-POMPEY CENTRAL SCHOOL DISTRICT,42,0601,Fabius-Pompey CSD,2015,High School MATH,Not White
420601040003,FABIUS-POMPEY MIDDLE SCHOOL HIGH SCHOOL,42,0601,Fabius-Pompey CSD,2015,High School MATH,American Indian or Alaska Native
420601040003,FABIUS-POMPEY MIDDLE SCHOOL HIGH SCHOOL,42,0601,Fabius-Pompey CSD,2015,High School MATH,Asian or Native Hawaiian/Other Pacific Islander
420601040003,FABIUS-POMPEY MIDDLE SCHOOL HIGH SCHOOL,42,0601,Fabius-Pompey CSD,2015,High School MATH,Black or African American
420601040003,FABIUS-POMPEY MIDDLE SCHOOL HIGH SCHOOL,42,0601,Fabius-Pompey CSD,2015,High School MATH,Hispanic or Latino
420601040003,FABIUS-POMPEY MIDDLE SCHOOL HIGH SCHOOL,42,0601,Fabius-Pompey CSD,2015,High School MATH,Limited English Proficient
420601040003,FABIUS-POMPEY MIDDLE SCHOOL HIGH SCHOOL,42,0601,Fabius-Pompey CSD,2015,High School MATH,Migrant
420601040003,FABIUS-POMPEY MIDDLE SCHOOL HIGH SCHOOL,42,0601,Fabius-Pompey CSD,2015,High School MATH,Multiracial
420601040003,FABIUS-POMPEY MIDDLE SCHOOL HIGH SCHOOL,42,0601,Fabius-Pompey CSD,2015,High School MATH,Not White
420701060000,WESTHILL CENTRAL SCHOOL DISTRICT,42,0701,Westhill CSD,2015,High School MATH,Limited English Proficient
420701060000,WESTHILL CENTRAL SCHOOL DISTRICT,42,0701,Westhill CSD,2015,High School MATH,Migrant
420701060001,WESTHILL HIGH SCHOOL,42,0701,Westhill CSD,2015,High School MATH,Limited English Proficient
420701060001,WESTHILL HIGH SCHOOL,42,0701,Westhill CSD,2015,High School MATH,Migrant
420702030000,SOLVAY UNION FREE SCHOOL DISTRICT,42,0702,Solvay UFSD,2015,High School MATH,Migrant
420702030004,SOLVAY HIGH SCHOOL,42,0702,Solvay UFSD,2015,High School MATH,Migrant
420807040000,LAFAYETTE CENTRAL SCHOOL DISTRICT,42,0807,Lafayette CSD,2015,High School MATH,Asian or Native Hawaiian/Other Pacific Islander
420807040000,LAFAYETTE CENTRAL SCHOOL DISTRICT,42,0807,Lafayette CSD,2015,High School MATH,Black or African American
420807040000,LAFAYETTE CENTRAL SCHOOL DISTRICT,42,0807,Lafayette CSD,2015,High School MATH,Hispanic or Latino
420807040000,LAFAYETTE CENTRAL SCHOOL DISTRICT,42,0807,Lafayette CSD,2015,High School MATH,Limited English Proficient
420807040000,LAFAYETTE CENTRAL SCHOOL DISTRICT,42,0807,Lafayette CSD,2015,High School MATH,Migrant
420807040000,LAFAYETTE CENTRAL SCHOOL DISTRICT,42,0807,Lafayette CSD,2015,High School MATH,Multiracial
420807040003,LA FAYETTE JUNIOR-SENIOR HIGH SCHOOL,42,0807,Lafayette CSD,2015,High School MATH,Asian or Native Hawaiian/Other Pacific Islander
420807040003,LA FAYETTE JUNIOR-SENIOR HIGH SCHOOL,42,0807,Lafayette CSD,2015,High School MATH,Black or African American
